"","V1","V2","V3","V4","V5","V6"
"result.208",0.83025,0.0705,-0.10274850683713,-0.0221520767138503,0.106529189093961,0.0150813620484277
"result.209",0.999,0.00625,-0.3458739084569,-0.0359371354129235,0.110369960471567,0.0147463967064168
"result.210",1,0,-0.397831371583733,-0.0665544183679668,0.110480967599751,0.014349955211203
"result.211",1,0,-0.549640917085759,-0.0567257904743569,0.111194797107174,0.0147742338895365
"result.212",0.996,0.12675,-0.303096941409636,-0.0168216517355835,0.113158748469667,0.0146150342551494
"result.213",0.957,0.0265,-0.19448532173582,-0.0279686296653171,0.111582962392577,0.0146223203114479
"result.214",0.9915,0,-0.253371404920244,-0.0521068428719145,0.109417101518105,0.0148422970847269
"result.215",0.9975,0.00075,-0.284582066022646,-0.0466912890128918,0.109331646194495,0.0151087703819388
"result.216",0.82975,0.0955,-0.107575090269229,-0.0193504006618238,0.11266310914222,0.0146604200336037
"result.217",1,0.05225,-0.482193287352385,-0.0243289535390992,0.109998186415572,0.0148774876474677
"result.218",0.9995,0,-0.327367920543802,-0.0556345645968326,0.107405028630662,0.0144438790955444
"result.219",1,0.00525,-0.419759102354042,-0.0383273730641322,0.110324320041007,0.014835778931094
"result.220",0.99475,0,-0.27614017118162,-0.0765127598496038,0.106416864010207,0.0149968232220484
"result.221",0.99025,0.24775,-0.264694092099436,-0.00995319477332569,0.110907942967532,0.0146802245219667
"result.222",1,0,-0.368073601549772,-0.0750297778392866,0.111228456781854,0.0143510389528888
"result.223",1,0,-0.419755337434717,-0.0765946532651471,0.110645528750785,0.0150151096387298
"result.224",0.96375,0.02725,-0.194307783608202,-0.0287817226011783,0.107923913506576,0.0146712836479343
"result.225",0.9995,0.6305,-0.344315199455539,0.00487135474637405,0.11072300817098,0.0152056463036945
"result.226",0.99575,0,-0.296588120864288,-0.0809767448498048,0.111361959428292,0.0144797017508114
"result.227",1,0,-0.418601366752325,-0.0548080438917349,0.108743823550356,0.0149457543205901
"result.228",0.989,0.54325,-0.250971846590269,0.0014970301304591,0.111751644408145,0.0148168972734651
"result.229",0.992,0,-0.281075504323734,-0.0785731641144282,0.112508475004416,0.0145502630478521
"result.230",0.99975,0.0035,-0.434100356771919,-0.0381546452185512,0.115242969770352,0.0147219540011087
"result.231",0.99975,0.0065,-0.391590979574254,-0.0369181166255991,0.113049504425694,0.0148863473043202
"result.232",0.9985,0,-0.323097517223378,-0.086305149277591,0.108675489651951,0.014379073115757
"result.233",0.99775,0,-0.338508578935707,-0.0564457416627577,0.110041467246819,0.0145389893173562
"result.234",1,0.3545,-0.464617375710332,-0.00547752086735467,0.112645637272114,0.0148558568514875
"result.235",1,0,-0.369473403842297,-0.0854479842595106,0.106374973741558,0.0149840500458462
"result.236",0.9915,0.34075,-0.258249239909523,-0.00616112667403072,0.108652018473027,0.014689908805379
"result.237",0.99675,0.014,-0.298364023598064,-0.0332536281867598,0.108015047185015,0.0149693662489095
"result.238",0.9925,0.97725,-0.271703068838651,0.0301845349780545,0.109278354189613,0.0148229620339443
"result.239",0.991,0.54725,-0.258391341597127,0.00173856199757836,0.111361835680066,0.0146043023610616
"result.240",0.9685,0.00025,-0.210893074907672,-0.0589296291018136,0.113130285579085,0.0147683286628965
"result.241",0.9215,0.8425,-0.15463735167372,0.0150751010983233,0.111429758041448,0.0150234220162258
"result.242",0.9635,0.3695,-0.19901068912177,-0.00460369952026473,0.109730787553386,0.0144545217383176
"result.243",0.9935,0,-0.271544195702974,-0.0687788501986322,0.109977689071234,0.0151344293251931
"result.244",0.994,0,-0.275501711136279,-0.0590445656901652,0.112256193795359,0.014285787798915
"result.245",0.99975,0,-0.398671638488252,-0.0672463062732,0.110136688075092,0.0151295335701973
"result.246",0.99975,0.19075,-0.538979290599357,-0.0128245086472848,0.112383567476432,0.0146286397977713
"result.247",1,0.129,-0.410116401110531,-0.0167590687783866,0.111420400876316,0.0148584606878157
"result.248",0.9595,0.56625,-0.181807298710831,0.0025746357322307,0.107144824264886,0.0152113714673349
"result.249",0.9995,0.9075,-0.423135316641237,0.0192789337846427,0.11023648629702,0.0143810392331237
"result.250",0.9995,0.00075,-0.36701480315678,-0.0436288325135386,0.112663767922116,0.0144515515479943
"result.251",1,0,-0.388632156031091,-0.0551147444579958,0.109965175270941,0.0146413576666411
"result.252",0.98125,0.6195,-0.220138320650197,0.00460905733145285,0.107155433429063,0.0149541411588848
"result.253",0.979,0.03925,-0.232890349217081,-0.0246344515031141,0.110939950194347,0.0142580316241198
"result.254",0.99525,0.012,-0.303355992899853,-0.0320603587777059,0.113803411153681,0.0144825212071701
"result.255",0.98125,0.00875,-0.230942174943326,-0.0358224391308008,0.113603328735258,0.0147264874238217
"result.256",0.995,0.00325,-0.282079310972038,-0.0406412771216845,0.110789275692117,0.0145856393792965
"result.257",0.99975,0.062,-0.437360155417378,-0.0216667322240026,0.112398497576498,0.0142415432661232
"result.258",0.954,0,-0.190313829078184,-0.0651501250372419,0.111577355594352,0.0147059350795477
"result.259",0.9585,0,-0.191171758508002,-0.0605073505116124,0.112594546596503,0.0143653732721051
"result.260",1,0.8655,-0.415278916858767,0.0167323228918008,0.110171218532627,0.014696816662766
"result.261",0.92,0.001,-0.158347256975949,-0.0497536034793085,0.112335023017093,0.0145400495513189
"result.262",0.992,0,-0.26911013495864,-0.0656722424115973,0.110920880681263,0.0149184272623655
"result.263",0.9995,0,-0.363224770835802,-0.052889051242824,0.110738329326573,0.0143451918689463
"result.264",0.972,0.20925,-0.211440203574285,-0.0118992218885824,0.110166050236842,0.0143765896172729
"result.265",1,0.265,-0.526851807465738,-0.00923969227107017,0.110429380974021,0.015007721224929
"result.266",0.9825,0,-0.231264926957136,-0.093873392081811,0.109298865104706,0.0149819930638007
"result.267",0.97825,0.56375,-0.213717732776937,0.00233360516924391,0.106942292898337,0.0144797010027092
"result.268",1,0.4845,-0.385508575557717,-0.000634229936404455,0.107118553865945,0.0147146143684866
"result.269",0.94125,0.829,-0.171389616285415,0.0135342314535802,0.109786959428122,0.0142301329521645
"result.270",0.92225,0.00125,-0.156891269205941,-0.0439188627684479,0.10949180288468,0.014226362402793
"result.271",0.99175,0,-0.253121310270834,-0.0627765454305387,0.111435615585195,0.0147930912401442
"result.272",0.99775,0,-0.311068420048843,-0.0784836817963671,0.107860223611831,0.0147681920426453
"result.273",0.9945,0.513,-0.27191180846525,0.000622169852309727,0.108805701440831,0.0151824927012596
"result.274",1,0.21875,-0.407077947795471,-0.0108043659372371,0.111238757596798,0.0145063027434548
"result.275",0.99975,0.00475,-0.360559127370651,-0.0406411443324941,0.109740263436418,0.0148898301352095
"result.276",0.9985,0,-0.30227695182056,-0.0838064686354866,0.108592065221476,0.0147162314766871
"result.277",1,0.00075,-0.382366176122445,-0.0486428641507856,0.109750014975475,0.0145151678738984
"result.278",0.99925,0.00075,-0.31710281169177,-0.046575313729592,0.111627036244243,0.014281461666539
"result.279",0.921,0.21575,-0.154152412049574,-0.0119021710156266,0.1104154893855,0.0146945592948095
"result.280",0.9995,0,-0.375985008516348,-0.077670597762694,0.110695752068379,0.0145184631816443
"result.281",0.918,0,-0.146694044527139,-0.0607944248529245,0.106855228195784,0.0139860279209133
"result.282",0.99925,0.00025,-0.366479633191757,-0.0455420521708094,0.109876140326479,0.0149698617146394
"result.283",1,0.00025,-0.390655511019143,-0.0648856507722212,0.113171831698996,0.0142115825207385
