"","V1","V2","V3"
"result.585",0.965844105941259,0.167,0.091
"result.586",0.996971720344742,0.251,0.092
"result.587",0.983905899799974,0.196,0.092
"result.588",0.958407460289854,0.159,0.092
"result.589",0.989851558181204,0.213,0.092
"result.590",0.901389917130025,0.118,0.092
"result.591",0.998457442243079,0.271,0.092
"result.592",0.996954073184018,0.252,0.092
"result.593",0.890882895077446,0.113,0.092
"result.594",0.998852991063699,0.279,0.092
"result.595",0.999523453134586,0.302,0.092
"result.596",0.991895961704907,0.22,0.092
"result.597",0.927489074316879,0.133,0.092
"result.598",0.932562212764927,0.137,0.092
"result.599",0.997288512656155,0.256,0.092
"result.600",0.997875322707878,0.261,0.092
"result.601",0.893180401701469,0.114,0.092
"result.602",0.99779985656674,0.26,0.092
"result.603",0.958105577047839,0.158,0.092
"result.604",0.998905165957251,0.281,0.092
"result.605",0.927079923122699,0.133,0.092
"result.606",0.99993255366788,0.347,0.092
"result.607",0.999231851259485,0.291,0.092
"result.608",0.998953395827038,0.283,0.092
"result.609",0.954204775713703,0.154,0.092
"result.610",0.993251744645662,0.227,0.092
"result.611",0.968340730118175,0.17,0.092
"result.612",0.974779693341123,0.179,0.092
"result.613",0.996444719732962,0.246,0.092
"result.614",1,0.405,0.092
"result.615",0.999172305937075,0.289,0.092
"result.616",0.917746161388575,0.127,0.092
"result.617",0.996671172453897,0.248,0.092
"result.618",0.99996478075079,0.36,0.092
"result.619",0.944916479233709,0.146,0.092
"result.620",0.996539709444796,0.247,0.092
"result.621",0.752314996856498,0.062,0.092
"result.622",0.492448350664372,-0.002,0.092
"result.623",0.976079032609837,0.181,0.092
"result.624",0.990690689686025,0.216,0.092
"result.625",0.972686908889984,0.176,0.092
"result.626",0.964059815154169,0.165,0.092
"result.627",0.999834072092021,0.33,0.092
"result.628",0.709866313888691,0.05,0.092
"result.629",0.983428704137093,0.196,0.092
"result.630",0.976720822685242,0.182,0.091
"result.631",0.881260720686236,0.108,0.092
"result.632",0.985823924653978,0.201,0.092
"result.633",0.701074026518812,0.048,0.092
"result.634",0.999184743117598,0.288,0.092
"result.635",0.960562466453507,0.161,0.092
"result.636",0.994574322842661,0.234,0.092
"result.637",0.814062478521276,0.081,0.091
"result.638",0.996200487446769,0.244,0.092
"result.639",0.715436694883239,0.052,0.092
"result.640",0.999905176583533,0.341,0.092
"result.641",0.980649636880394,0.189,0.092
"result.642",0.989785949862838,0.213,0.092
"result.643",0.995926220818275,0.242,0.092
"result.644",0.995603846221547,0.241,0.092
"result.645",0.992329711160798,0.222,0.092
"result.646",0.83736417162974,0.09,0.091
"result.647",0.995664571283442,0.241,0.092
"result.648",0.999524281961131,0.303,0.092
"result.649",0.793454926864525,0.075,0.092
"result.650",0.869498852786066,0.103,0.091
"result.651",0.99824399484392,0.268,0.092
"result.652",0.895143128784236,0.115,0.092
"result.653",0.997673176304438,0.259,0.092
"result.654",0.999429174675964,0.299,0.092
"result.655",0.986852418061641,0.204,0.092
"result.656",0.999168971032376,0.288,0.092
"result.657",0.988753297973693,0.209,0.092
"result.658",0.996720645726169,0.248,0.092
"result.659",0.999565924856089,0.305,0.092
"result.660",0.996825164836875,0.25,0.092
"result.661",0.997795952322124,0.262,0.092
"result.662",0.999236276392089,0.291,0.092
"result.663",0.995456576606165,0.24,0.092
"result.664",0.998757499305547,0.279,0.092
"result.665",0.999997600364978,0.39,0.093
