"","V1","V2","V3"
"result.547",0.00113382089773544,-0.289,0.095
"result.548",0.0411709763927168,-0.164,0.094
"result.549",0.0149126211976961,-0.205,0.094
"result.550",5.37469587147795e-05,-0.363,0.095
"result.551",0.0324280153885631,-0.174,0.094
"result.552",0.0703203684932146,-0.139,0.094
"result.553",0.000978073728851415,-0.295,0.095
"result.554",0.000989382210809398,-0.292,0.094
"result.555",1.88862337580616e-07,-0.45,0.095
"result.556",0.00698153610377268,-0.231,0.094
"result.557",0.00831087175073794,-0.226,0.094
"result.558",0.0251330613123238,-0.184,0.094
"result.559",1.88835568534272e-07,-0.43,0.095
"result.560",1.88783805436255e-07,-0.432,0.095
"result.561",1.88867765887601e-07,-0.468,0.095
"result.562",0.00274201318513472,-0.262,0.094
"result.563",0.00392043458442863,-0.251,0.094
"result.564",0.0173371956466831,-0.2,0.094
"result.565",0.0168009265787814,-0.201,0.094
"result.566",0.0142513349002242,-0.207,0.094
"result.567",0.0626690229726029,-0.144,0.094
"result.568",0.00155827656880966,-0.278,0.094
"result.569",0.155957308935005,-0.096,0.095
"result.570",0.00214495374211093,-0.272,0.095
"result.571",0.0399831330910866,-0.165,0.094
"result.572",0.000231403290770366,-0.33,0.095
"result.573",0.024117799025067,-0.186,0.094
"result.574",0.0153225933297176,-0.204,0.095
"result.575",0.123004945685093,-0.11,0.095
"result.576",0.000215874015927203,-0.334,0.095
"result.577",0.00156148721245867,-0.28,0.095
"result.578",1.33097099701843e-06,-0.4,0.095
"result.579",0.185987143069271,-0.084,0.094
"result.580",1.88784514313226e-07,-0.413,0.096
"result.581",0.00329786439637276,-0.255,0.094
"result.582",0.00427700076855773,-0.247,0.094
"result.583",0.0197927716739813,-0.194,0.094
"result.584",0.00180209462700687,-0.274,0.094
"result.585",0.000926337833499537,-0.292,0.094
"result.586",0.000547918938201143,-0.309,0.095
"result.587",0.0504330401313027,-0.155,0.095
"result.588",5.9523187557415e-05,-0.361,0.095
"result.589",0.00880743189745951,-0.224,0.095
"result.590",0.000176072426313705,-0.335,0.094
"result.591",0.000276699138451403,-0.326,0.095
"result.592",0.00722927799468576,-0.231,0.095
"result.593",0.0585886647685955,-0.148,0.095
"result.594",0.0525031330751072,-0.154,0.095
"result.595",0.0226798172077721,-0.189,0.094
"result.596",0.000164429194460982,-0.338,0.095
"result.597",0.000343706427118114,-0.321,0.095
"result.598",0.121510548587992,-0.111,0.095
"result.599",0.00379791365782733,-0.253,0.095
"result.600",0.0176493069366043,-0.199,0.094
"result.601",0.0119358299761716,-0.214,0.095
"result.602",0.000151002380335408,-0.341,0.095
