"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.880",0.0708882508589924,0.233753899801284,0.117,2.324,-0.159,0.08,0.078,0.098
"result.881",0.188407714270526,0.103071777423449,0.075,2.383,-0.147,0.085,0.092,0.102
"result.882",0.731301517642971,0.47269142220781,-0.05,2.304,0.046,0.081,0.074,0.099
"result.883",0.000553922691797678,0.000180625109335475,0.272,2.613,-0.476,0.084,0.08,0.101
"result.884",0.00752398437324724,0.0657456892779154,0.203,2.419,-0.289,0.084,0.09,0.101
"result.885",0.0464047501865213,0.218478980108278,0.143,2.44,-0.188,0.085,0.091,0.103
"result.886",0.00384229695060204,0.0395876733944593,0.224,2.543,-0.324,0.084,0.079,0.102
"result.887",7.05407096768074e-05,0.0284908951432076,0.315,2.551,-0.424,0.084,0.082,0.101
"result.888",0.0123717428081064,0.146097265838993,0.187,2.435,-0.247,0.083,0.083,0.101
"result.889",0.0250808622293901,0.0256688432973398,0.165,2.405,-0.276,0.084,0.089,0.102
"result.890",0.0654720949981515,0.0163789513172783,0.122,2.327,-0.245,0.081,0.086,0.099
"result.891",0.0223850929604478,0.254097115872458,0.169,2.431,-0.206,0.084,0.088,0.101
"result.892",0.0256314081642792,0.278302983981774,0.165,2.432,-0.199,0.085,0.092,0.102
"result.893",0.323892835250304,0.245149619630686,0.037,2.313,-0.077,0.081,0.078,0.1
"result.894",0.00495964023858872,0.0865196664009371,0.215,2.384,-0.293,0.083,0.088,0.101
"result.895",0.0033309874525982,0.0306102788286783,0.223,2.36,-0.331,0.082,0.092,0.101
"result.896",0.0252629648885345,0.00231346789368481,0.164,2.489,-0.325,0.084,0.086,0.101
"result.897",0.0541653641779874,0.443614700244867,0.129,2.282,-0.137,0.08,0.082,0.099
"result.898",0.105997142364503,0.699848204390141,0.101,2.273,-0.071,0.081,0.084,0.099
"result.899",0.15276140670763,0.256233651889845,0.084,2.303,-0.121,0.082,0.086,0.1
"result.900",0.00992258724737746,0.24857209658343,0.191,2.376,-0.23,0.082,0.087,0.1
"result.901",0.0225871353630866,0.0144008801591814,0.171,2.469,-0.296,0.085,0.092,0.103
"result.902",0.000691003442359449,0.00292329045101714,0.265,2.509,-0.424,0.083,0.083,0.101
"result.903",0.0202172255449402,0.113118407970145,0.172,2.469,-0.24,0.084,0.088,0.101
"result.904",0.00624923543539315,0.399898799619648,0.204,2.333,-0.218,0.082,0.085,0.1
"result.905",0.00306329449632383,0.129548148989562,0.222,2.394,-0.287,0.081,0.076,0.1
"result.906",0.0732078844182369,0.528487942403566,0.119,2.294,-0.115,0.082,0.084,0.1
"result.907",0.00197709867755095,0.674411268082498,0.242,2.437,-0.216,0.084,0.087,0.102
"result.908",1.88556545790035e-07,0.00395833484373476,0.369,2.532,-0.521,0.081,0.08,0.1
"result.909",0.0313814591771883,0.000359915524937415,0.156,2.533,-0.349,0.084,0.08,0.101
"result.910",0.0104343087465145,0.0209390565924248,0.184,2.397,-0.3,0.08,0.077,0.098
"result.911",0.00117751441860364,0.0333125804508287,0.25,2.474,-0.355,0.082,0.077,0.1
"result.912",0.252150159950075,0.273891989003123,0.057,2.406,-0.091,0.085,0.087,0.102
"result.913",0.144169794070486,0.0708823693190539,0.087,2.34,-0.17,0.082,0.085,0.099
"result.914",0.0410961509192493,0.0696438341890441,0.145,2.412,-0.23,0.083,0.086,0.101
"result.915",0.00770680337957038,0.0502918201481377,0.202,2.525,-0.296,0.083,0.078,0.101
"result.916",0.277242461510587,0.571816623105069,0.049,2.341,-0.039,0.083,0.083,0.1
"result.917",0.252817146638329,0.0616826253913381,0.056,2.411,-0.144,0.084,0.086,0.102
"result.918",0.034330883782656,0.00549516053636978,0.145,2.366,-0.291,0.079,0.078,0.098
"result.919",0.321746794178897,0.0628700695734613,0.038,2.247,-0.126,0.081,0.085,0.099
"result.920",0.662381186895123,0.00823058051910974,-0.034,2.385,-0.103,0.083,0.077,0.1
"result.921",0.0221710665410686,0.143350340102349,0.165,2.37,-0.226,0.082,0.085,0.1
"result.922",0.108329431036995,0.0717286275299374,0.103,2.347,-0.187,0.083,0.089,0.101
"result.923",0.0270544262256539,0.00664810801994542,0.158,2.427,-0.3,0.082,0.081,0.1
"result.924",0.00267692925090422,0.0395326570139066,0.229,2.423,-0.33,0.082,0.086,0.1
"result.925",0.00505272487913377,0.0903791680604423,0.213,2.396,-0.29,0.083,0.091,0.101
"result.926",2.53956964405046e-05,0.291903680285118,0.322,2.457,-0.353,0.081,0.08,0.099
"result.927",0.00984964671744331,0.00994670874037684,0.193,2.487,-0.325,0.083,0.085,0.1
"result.928",0.0046024489583098,0.0582024673470046,0.224,2.482,-0.313,0.086,0.093,0.103
"result.929",0.0149703647534152,0.040167368339869,0.178,2.483,-0.277,0.082,0.077,0.1
"result.930",0.172370670260701,0.0382478182939527,0.077,2.374,-0.179,0.082,0.077,0.1
"result.931",0.0198050659232714,0.0652343218271029,0.17,2.423,-0.256,0.082,0.084,0.1
"result.932",0.00344496415565308,0.00259288549477366,0.224,2.529,-0.383,0.083,0.082,0.101
"result.933",0.143161783534387,0.186625408627259,0.087,2.27,-0.138,0.082,0.09,0.1
"result.934",0.42157842170789,0.02257080876462,0.017,2.37,-0.132,0.083,0.079,0.101
"result.935",0.0471005301480235,0.0159844903966134,0.137,2.379,-0.26,0.082,0.089,0.1
"result.936",0.0908522873439909,0.202375435205513,0.108,2.371,-0.156,0.081,0.081,0.099
"result.937",0.0376939010523791,0.0839205913810197,0.148,2.42,-0.227,0.083,0.09,0.101
"result.938",0.000533183699239334,0.00230376787507947,0.27,2.531,-0.434,0.083,0.079,0.101
"result.939",0.0130125252639695,0.374343773604178,0.191,2.497,-0.209,0.086,0.089,0.103
"result.940",0.00314104904025507,0.0145256084918356,0.223,2.443,-0.348,0.082,0.085,0.1
"result.941",0.0149409640019409,0.0140018460659348,0.179,2.505,-0.304,0.083,0.081,0.1
"result.942",0.121060349350804,0.00281943407503493,0.097,2.491,-0.255,0.083,0.078,0.101
"result.943",0.0704811567681203,0.0260338902476729,0.12,2.301,-0.231,0.081,0.085,0.1
"result.944",0.292157165766526,0.164102756551757,0.045,2.363,-0.101,0.082,0.082,0.1
"result.945",0.0294955921472663,0.0616536488507239,0.153,2.276,-0.242,0.081,0.088,0.1
"result.946",0.034772370470641,0.00561747489482245,0.149,2.408,-0.296,0.082,0.081,0.101
"result.947",0.0291347210626589,0.0211479490701021,0.161,2.514,-0.276,0.085,0.089,0.102
"result.948",0.00961232392733469,0.0420497124748892,0.189,2.373,-0.288,0.081,0.082,0.099
"result.949",0.00883303236696981,0.00591828915259052,0.193,2.441,-0.337,0.081,0.082,0.1
"result.950",0.182158514629966,0.0381001254182604,0.076,2.265,-0.178,0.083,0.09,0.102
"result.951",0.0493506147155101,0.431389469604464,0.139,2.462,-0.149,0.084,0.079,0.101
"result.952",0.0428768832271982,0.0793683565598864,0.143,2.441,-0.223,0.083,0.081,0.101
"result.953",0.000912673208372863,0.315111008888832,0.255,2.411,-0.283,0.082,0.077,0.1
"result.954",0.00229516786338028,0.0153411014305171,0.23,2.407,-0.355,0.081,0.084,0.1
"result.955",0.621823496380132,0.0938905292852809,-0.025,2.202,-0.051,0.081,0.086,0.1
"result.956",0.0663226290864576,0.088979568221961,0.124,2.388,-0.201,0.083,0.085,0.101
"result.957",0.0157222049805893,0.0520431573754102,0.184,2.488,-0.277,0.085,0.085,0.103
"result.958",0.0202126181907061,0.00139925361342941,0.169,2.367,-0.342,0.082,0.089,0.101
"result.959",0.0167747810201713,0.0289342394037087,0.174,2.328,-0.283,0.082,0.088,0.1
"result.960",0.00156861630698662,0.0455656419682585,0.248,2.489,-0.344,0.084,0.085,0.101
"result.961",0.103524759889238,0.0285012164554246,0.101,2.333,-0.21,0.08,0.079,0.098
"result.962",0.00408901268344961,0.000999651347667774,0.218,2.43,-0.395,0.082,0.087,0.1
"result.963",0.145921526742513,0.0645003824563337,0.088,2.347,-0.175,0.083,0.086,0.101
"result.964",0.00293348883373569,0.0122763506796014,0.225,2.394,-0.354,0.082,0.087,0.1
"result.965",0.000259379618261179,0.0631692002277324,0.294,2.532,-0.381,0.085,0.089,0.102
"result.966",0.217642642594808,0.205024686840991,0.066,2.403,-0.112,0.084,0.086,0.101
"result.967",0.114827892552548,0.120958418792609,0.099,2.303,-0.166,0.082,0.088,0.1
"result.968",0.0379530248068355,0.0160104820538276,0.14,2.336,-0.264,0.079,0.074,0.098
"result.969",0.00363102002956134,0.00458740463462415,0.217,2.433,-0.367,0.081,0.076,0.099
"result.970",0.00570730354971852,0.104759389226661,0.206,2.244,-0.279,0.081,0.088,0.1
"result.971",0.000566828159565987,0.0069794988452857,0.27,2.504,-0.411,0.083,0.084,0.101
"result.972",0.304336676329406,0.0646612554048535,0.042,2.382,-0.128,0.081,0.077,0.099
"result.973",1.59735047362462e-05,0.0114330620813946,0.329,2.388,-0.46,0.081,0.087,0.1
"result.974",0.639223138484395,0.443927277518423,-0.029,2.275,0.021,0.082,0.077,0.1
"result.975",0.169608106474304,0.575929759875428,0.08,2.315,-0.069,0.083,0.087,0.101
"result.976",0.308390020523698,0.339882105353915,0.041,2.303,-0.064,0.081,0.079,0.099
"result.977",0.0296596460103829,0.242190120409066,0.154,2.372,-0.194,0.082,0.078,0.1
"result.978",0.00101985967134581,0.0631391556497364,0.254,2.488,-0.341,0.082,0.083,0.1
"result.979",0.349794550352503,0.358434895555918,0.033,2.347,-0.053,0.085,0.086,0.102
"result.980",0.0109689018721517,0.0430887197462265,0.189,2.489,-0.286,0.083,0.081,0.1
"result.981",0.216572254063228,0.386991121406826,0.066,2.319,-0.082,0.084,0.088,0.102
"result.982",0.00499029847946762,0.00444566571376781,0.221,2.629,-0.369,0.086,0.081,0.103
"result.983",0.0312039093387758,0.390083387655122,0.154,2.407,-0.17,0.083,0.085,0.101
"result.984",0.00772467282412626,0.0116134539454203,0.193,2.26,-0.324,0.08,0.084,0.098
"result.985",0.102443061737281,0.239189841394798,0.103,2.312,-0.144,0.081,0.086,0.1
"result.986",0.0875637111918706,0.0489007519834184,0.114,2.375,-0.208,0.084,0.088,0.102
"result.987",0.130989556520291,0.0488571029814145,0.093,2.234,-0.188,0.082,0.088,0.101
"result.988",0.0124989529162261,0.0947085344674559,0.188,2.365,-0.263,0.084,0.087,0.102
"result.989",0.0699665571512194,0.0964854760678867,0.123,2.474,-0.197,0.083,0.08,0.101
"result.990",6.5482948517106e-06,0.216133037241547,0.345,2.576,-0.39,0.083,0.078,0.101
"result.991",0.0450781563564805,0.0345132581830949,0.138,2.36,-0.242,0.081,0.085,0.099
"result.992",0.00320405293860202,0.011255380316026,0.224,2.387,-0.356,0.082,0.088,0.101
"result.993",0.0191043454558176,0.00593199353359719,0.167,2.414,-0.311,0.08,0.076,0.099
"result.994",0.107442351693778,0.226830539314484,0.101,2.332,-0.144,0.081,0.083,0.099
"result.995",0.0829720191983471,0.0152028406351075,0.111,2.325,-0.236,0.08,0.079,0.099
"result.996",0.0146050042122248,0.166543024760986,0.182,2.48,-0.237,0.083,0.081,0.101
"result.997",0.472269388359114,0.227826380223818,0.006,2.347,-0.049,0.082,0.079,0.1
"result.998",0.318961591139204,0.0207306981890341,0.038,2.341,-0.155,0.081,0.077,0.099
"result.999",0.0110545025603022,0.103788225532614,0.19,2.518,-0.261,0.083,0.082,0.1
"result.1000",0.00543591544210414,0.100716033704604,0.207,2.501,-0.28,0.081,0.085,0.099
"result.1001",0.111542771396284,0.00137661231716391,0.1,2.318,-0.274,0.082,0.088,0.101
"result.1002",0.0588399692048014,0.168589572808308,0.125,2.337,-0.18,0.08,0.077,0.098
"result.1003",0.0129619326995904,0.155047372433076,0.19,2.463,-0.247,0.085,0.091,0.102
"result.1004",0.00859002442723875,0.301314000155508,0.198,2.453,-0.227,0.083,0.082,0.101
"result.1005",0.125697213995332,0.134601400153312,0.094,2.296,-0.158,0.082,0.085,0.1
"result.1006",0.00739965822065733,0.0383674553234031,0.205,2.531,-0.305,0.084,0.087,0.102
"result.1007",0.168711735195516,0.0168422922126499,0.079,2.429,-0.201,0.083,0.077,0.1
"result.1008",0.00610083337331725,0.102276785633189,0.205,2.361,-0.279,0.082,0.087,0.1
"result.1009",0.234095356492221,0.107444511630688,0.061,2.29,-0.132,0.083,0.091,0.101
"result.1010",0.00643772621491995,0.141639748946188,0.2,2.337,-0.262,0.081,0.081,0.099
"result.1011",0.152253808293139,0.0368877338894881,0.088,2.519,-0.19,0.086,0.082,0.103
"result.1012",0.0842565770435339,0.110486753674641,0.114,2.445,-0.183,0.083,0.081,0.1
"result.1013",0.01676309512688,0.0353139028384032,0.179,2.582,-0.281,0.084,0.08,0.101
"result.1014",0.0204350003369,0.0852564228639948,0.169,2.305,-0.248,0.083,0.088,0.101
"result.1015",0.0191335978902651,0.0518570723946071,0.174,2.499,-0.266,0.084,0.082,0.101
"result.1016",0.00312246071170911,0.0269538338642549,0.229,2.559,-0.338,0.084,0.08,0.101
"result.1017",0.00138086016419969,0.0511341817387414,0.248,2.507,-0.341,0.083,0.082,0.1
"result.1018",0.0342872178393049,0.0604960253315118,0.15,2.307,-0.239,0.082,0.089,0.1
"result.1019",0.0178925729928699,0.268699892293923,0.172,2.339,-0.208,0.082,0.086,0.1
"result.1020",0.0173491011974508,0.114032625696035,0.172,2.36,-0.241,0.081,0.084,0.1
"result.1021",0.22885638241976,0.0156704563681859,0.062,2.471,-0.184,0.084,0.079,0.101
"result.1022",0.0961515210155749,0.44419945544852,0.109,2.359,-0.117,0.083,0.087,0.101
"result.1023",0.15761863159142,0.0286018605909145,0.084,2.504,-0.192,0.084,0.081,0.101
"result.1024",0.0781243949625304,0.0335369747855552,0.12,2.507,-0.224,0.084,0.081,0.102
"result.1025",0.0113877146972704,0.0564414001005171,0.196,2.587,-0.286,0.086,0.084,0.103
"result.1026",0.04692202728586,0.00401239629473749,0.136,2.366,-0.289,0.081,0.087,0.1
"result.1027",0.397540315890131,0.100235939253295,0.022,2.272,-0.095,0.082,0.084,0.101
"result.1028",0.00419194556166908,0.153522611018449,0.214,2.363,-0.272,0.081,0.086,0.099
"result.1029",0.00198924340300454,0.156406805734596,0.247,2.47,-0.305,0.086,0.093,0.103
"result.1030",0.515558517281892,0.217532449850978,-0.003,2.309,-0.042,0.081,0.077,0.099
"result.1031",0.000284159677761882,0.203481919605161,0.285,2.468,-0.333,0.083,0.081,0.101
"result.1032",0.108035478380818,0.0865919200640138,0.101,2.366,-0.178,0.082,0.086,0.099
"result.1033",0.164229028802976,0.137456417286111,0.082,2.415,-0.144,0.084,0.085,0.101
"result.1034",0.129517667078974,0.39224712309917,0.094,2.431,-0.11,0.083,0.08,0.101
"result.1035",0.0215446547437921,0.159990204028221,0.17,2.415,-0.227,0.084,0.089,0.102
"result.1036",0.000253843583478708,0.0022968038270289,0.286,2.488,-0.449,0.082,0.084,0.1
"result.1037",5.32683617537841e-06,0.0656237304407661,0.342,2.432,-0.429,0.082,0.085,0.1
"result.1038",0.00295607518589962,0.167138738572788,0.227,2.481,-0.282,0.083,0.081,0.1
"result.1039",0.00134310976729694,0.0391047596106259,0.248,2.473,-0.349,0.083,0.081,0.101
"result.1040",0.00986875061374955,0.17248975190456,0.195,2.448,-0.249,0.084,0.084,0.101
"result.1041",0.00160028002538489,0.0105362317215966,0.251,2.618,-0.383,0.085,0.08,0.103
"result.1042",0.163899460592648,0.0369521050613124,0.08,2.376,-0.183,0.082,0.081,0.1
"result.1043",0.287232291312289,0.177322830459735,0.048,2.354,-0.1,0.085,0.09,0.102
"result.1044",0.000480208141550481,7.78574989455105e-05,0.275,2.445,-0.491,0.083,0.088,0.101
"result.1045",0.00177411213693012,0.0254662277124524,0.237,2.471,-0.349,0.081,0.078,0.099
"result.1046",0.114136001289292,0.359230812627961,0.099,2.36,-0.119,0.082,0.08,0.1
"result.1047",0.000262109375809061,0.0126388923669382,0.283,2.447,-0.412,0.082,0.085,0.1
"result.1048",0.47323740914783,0.268447888133349,0.006,2.372,-0.041,0.082,0.078,0.1
"result.1049",0.00314400727403793,0.164264115578954,0.226,2.436,-0.282,0.083,0.084,0.101
"result.1050",0.0136295766832312,0.273227665501518,0.183,2.382,-0.218,0.083,0.089,0.101
"result.1051",0.052392287313739,0.00982296947582495,0.136,2.444,-0.27,0.084,0.089,0.102
"result.1052",0.117177156480832,0.0291229273054158,0.095,2.361,-0.204,0.08,0.077,0.098
"result.1053",0.00475954148928169,0.0750516674508194,0.211,2.354,-0.293,0.081,0.087,0.1
"result.1054",0.00500538932693294,0.00137171021912219,0.218,2.575,-0.389,0.085,0.081,0.102
"result.1055",0.0473937698033129,0.212150255157503,0.141,2.465,-0.186,0.084,0.082,0.102
"result.1056",0.0209830197565806,0.02684368061148,0.171,2.558,-0.28,0.084,0.078,0.101
"result.1057",0.00528671646926994,0.0532457454422373,0.207,2.42,-0.3,0.081,0.076,0.099
"result.1058",0.0570685232694572,0.0591826437895421,0.128,2.37,-0.218,0.081,0.082,0.099
"result.1059",0.094749720280788,0.217464686763248,0.106,2.325,-0.151,0.081,0.085,0.099
"result.1060",5.35947996034699e-05,0.0257648473704167,0.318,2.469,-0.429,0.083,0.09,0.101
"result.1061",0.00153652872908422,0.0916194450568059,0.248,2.483,-0.324,0.084,0.085,0.101
"result.1062",0.000486895705247098,0.0407790615610385,0.271,2.371,-0.371,0.082,0.086,0.1
"result.1063",0.0238745826012518,0.0181032430929613,0.159,2.422,-0.278,0.08,0.078,0.099
"result.1064",9.67626419224475e-05,0.00517856843729048,0.305,2.397,-0.453,0.082,0.091,0.101
"result.1065",0.0104720276369004,0.079032287767505,0.188,2.433,-0.27,0.082,0.078,0.1
"result.1066",0.000603032073851026,0.0137353413640937,0.26,2.356,-0.387,0.08,0.085,0.099
"result.1067",0.000144882769805108,0.000607725382688162,0.292,2.543,-0.476,0.081,0.078,0.099
"result.1068",0.0802166977860728,0.13119430824805,0.116,2.373,-0.18,0.082,0.089,0.1
"result.1069",0.0655566406462254,0.116457459772826,0.127,2.386,-0.195,0.084,0.089,0.102
"result.1070",0.00176916204626588,0.0100926365825879,0.239,2.471,-0.372,0.082,0.079,0.1
"result.1071",0.00285388091276253,0.072707143623128,0.231,2.533,-0.313,0.083,0.08,0.101
"result.1072",0.00092954192738989,0.118876692680003,0.259,2.508,-0.326,0.083,0.08,0.101
"result.1073",0.0336533101523328,0.0685940123974947,0.157,2.485,-0.242,0.086,0.093,0.103
"result.1074",0.49414442391851,0.033329785545264,0.001,2.356,-0.106,0.083,0.084,0.101
"result.1075",0.33802045125151,0.0136704256389252,0.034,2.303,-0.161,0.081,0.088,0.099
"result.1076",0.0203719489481959,0.0779438377669334,0.166,2.356,-0.248,0.081,0.083,0.099
"result.1077",0.00318731624808643,0.0270101453032424,0.227,2.543,-0.337,0.083,0.079,0.101
"result.1078",0.0182666758856208,0.0588028254944134,0.172,2.405,-0.261,0.082,0.086,0.1
"result.1079",0.00178414503376335,0.0617919044845169,0.245,2.467,-0.333,0.084,0.087,0.102
"result.1080",0.0242726543172462,0.452269537208623,0.163,2.456,-0.17,0.083,0.077,0.1
"result.1081",0.0380157227610115,0.0329586794719053,0.147,2.425,-0.252,0.083,0.086,0.101
"result.1082",0.000270159658364609,0.000364151205523133,0.29,2.605,-0.482,0.084,0.081,0.102
"result.1083",0.00645860127795927,0.160628962963343,0.203,2.436,-0.259,0.082,0.079,0.099
"result.1084",0.0525673382516762,0.225082765578011,0.134,2.411,-0.177,0.082,0.079,0.1
"result.1085",0.0883036005247696,0.00120342315322841,0.115,2.551,-0.287,0.085,0.083,0.102
"result.1086",0.0386680208712857,0.070317436679401,0.151,2.481,-0.235,0.085,0.088,0.103
"result.1087",0.114211934743666,0.152706408063834,0.098,2.418,-0.156,0.081,0.075,0.099
"result.1088",0.000419592960983544,0.0699865239141197,0.273,2.481,-0.358,0.082,0.08,0.1
"result.1089",0.0221711224736178,0.0158815165534758,0.166,2.434,-0.289,0.082,0.082,0.1
"result.1090",0.0497682005686992,0.294111816149826,0.134,2.107,-0.165,0.081,0.086,0.1
"result.1091",0.514676219965289,0.305319203022483,-0.003,2.317,-0.026,0.084,0.086,0.101
"result.1092",0.0221332925517494,0.124924549354638,0.166,2.395,-0.232,0.082,0.082,0.1
"result.1093",0.0281132683326132,0.294841303403052,0.155,2.394,-0.185,0.081,0.076,0.099
"result.1094",0.000140924270706423,0.0178535831909522,0.301,2.558,-0.421,0.083,0.082,0.101
"result.1095",0.0707372613439616,0.377550948680726,0.123,2.407,-0.141,0.083,0.087,0.101
"result.1096",0.00690161077161692,0.0359716699562467,0.203,2.498,-0.305,0.082,0.077,0.1
"result.1097",0.100011323500893,0.0459939320728169,0.106,2.46,-0.203,0.083,0.076,0.101
"result.1098",0.00178969025426803,0.0489304526716464,0.239,2.495,-0.333,0.082,0.079,0.1
"result.1099",0.00874957364600267,0.0929170730109715,0.194,2.351,-0.269,0.082,0.086,0.1
"result.1100",0.0680629003612485,0.108734365160376,0.124,2.316,-0.195,0.083,0.089,0.101
"result.1101",0.0218424158791669,0.0611872007565394,0.166,2.369,-0.254,0.082,0.088,0.1
"result.1102",4.58396599783725e-05,0.000666260163120436,0.311,2.468,-0.496,0.08,0.082,0.099
"result.1103",0.00198940589371966,0.00796673227200506,0.242,2.532,-0.379,0.084,0.082,0.102
"result.1104",0.0362049838868782,0.145122460712945,0.152,2.369,-0.212,0.084,0.088,0.102
"result.1105",0.0443973895649652,0.117193255293605,0.143,2.502,-0.211,0.084,0.086,0.102
"result.1106",0.0835952728505913,0.118057487249594,0.115,2.375,-0.182,0.083,0.088,0.101
"result.1107",0.129846739517317,0.0669245132655283,0.093,2.289,-0.179,0.082,0.085,0.1
"result.1108",0.0168108727669702,0.00146642912705974,0.179,2.573,-0.348,0.084,0.078,0.102
"result.1109",0.00406922921663188,0.0574848547933343,0.221,2.372,-0.312,0.083,0.092,0.101
"result.1110",0.81922937774826,0.0157750771299767,-0.075,2.291,-0.048,0.083,0.081,0.1
"result.1111",0.0057015155682623,0.0331867447465301,0.207,2.401,-0.311,0.082,0.088,0.1
"result.1112",0.122627897539292,0.195314841283606,0.093,2.203,-0.143,0.08,0.085,0.099
"result.1113",0.357242073368793,0.0070681581260853,0.03,2.252,-0.172,0.082,0.088,0.1
"result.1114",0.0052602268073512,0.0749460290770618,0.215,2.4,-0.297,0.084,0.088,0.102
"result.1115",0.246650226134275,0.349589858486589,0.057,2.408,-0.079,0.083,0.079,0.101
"result.1116",0.306420314406801,0.0441344935193454,0.041,2.196,-0.139,0.082,0.084,0.1
"result.1117",0.195762321545942,0.198748866136167,0.075,2.464,-0.123,0.087,0.09,0.104
"result.1118",0.0760676880793442,0.0949230848801195,0.116,2.35,-0.192,0.081,0.083,0.099
"result.1119",0.129891371825349,0.0280634546075955,0.093,2.4,-0.203,0.083,0.083,0.101
"result.1120",0.00437393643686431,0.0662551104399894,0.214,2.386,-0.301,0.082,0.088,0.1
"result.1121",0.0287070076416465,0.0945679848674584,0.155,2.316,-0.23,0.081,0.084,0.1
"result.1122",0.101482418710012,0.00803292160003877,0.105,2.449,-0.242,0.082,0.085,0.1
"result.1123",0.0682369595890275,0.125449105122967,0.12,2.294,-0.187,0.081,0.084,0.099
"result.1124",0.0552535801930847,0.212887727994544,0.129,2.262,-0.175,0.081,0.085,0.099
"result.1125",0.0145524599829231,0.0191347150894147,0.175,2.342,-0.294,0.08,0.082,0.099
"result.1126",0.0944365221644952,0.0103993517165083,0.107,2.316,-0.24,0.082,0.084,0.1
"result.1127",0.00019360653453673,0.0957494012975227,0.291,2.515,-0.366,0.082,0.08,0.1
"result.1128",0.012312323366089,0.124442750290576,0.183,2.376,-0.248,0.081,0.084,0.099
"result.1129",0.00391719898164605,0.00369241452455382,0.217,2.472,-0.37,0.082,0.085,0.1
"result.1130",0.0388680868912102,0.14346412671859,0.148,2.424,-0.209,0.084,0.084,0.101
"result.1131",0.0861949601513018,0.436846413349787,0.113,2.355,-0.122,0.083,0.084,0.1
"result.1132",1.88556432012596e-07,0.0491053210622465,0.355,2.582,-0.449,0.083,0.08,0.1
"result.1133",0.00156165991756164,0.180637954102991,0.244,2.417,-0.296,0.082,0.084,0.1
"result.1134",0.00923745398978047,0.388319428729344,0.193,2.356,-0.209,0.082,0.085,0.1
"result.1135",0.0394829197140635,0.0549523080189106,0.147,2.452,-0.238,0.083,0.085,0.101
"result.1136",0.0564221674731853,0.0656507580068534,0.133,2.403,-0.219,0.084,0.087,0.101
"result.1137",0.000766775582700983,0.00108910419755814,0.279,2.67,-0.453,0.088,0.094,0.105
"result.1138",0.0281806764189791,0.0262595023557827,0.161,2.424,-0.271,0.084,0.09,0.102
"result.1139",0.0729810350405125,0.170198674580249,0.122,2.484,-0.175,0.083,0.077,0.101
"result.1140",0.0110587116178373,0.00621366745934904,0.193,2.426,-0.336,0.085,0.091,0.102
"result.1141",0.0418632438387914,0.144138393810316,0.143,2.439,-0.204,0.083,0.078,0.1
"result.1142",0.0545871907244286,0.319010183670822,0.135,2.458,-0.162,0.084,0.077,0.102
"result.1143",0.072685578412424,0.185233538624349,0.118,2.39,-0.169,0.081,0.078,0.099
"result.1144",0.0155541246344539,0.28086634415968,0.179,2.407,-0.212,0.083,0.084,0.101
"result.1145",0.045641104705499,0.0167852990035189,0.14,2.397,-0.262,0.083,0.085,0.101
"result.1146",0.0012477137568621,0.00613962199440476,0.25,2.484,-0.393,0.083,0.084,0.101
"result.1147",0.000784155675637698,0.0936021706549096,0.258,2.439,-0.333,0.081,0.084,0.099
"result.1148",0.134965635156883,0.0178119958427361,0.094,2.485,-0.214,0.085,0.085,0.102
"result.1149",0.0174478383294138,0.0836952761276876,0.176,2.444,-0.255,0.083,0.083,0.101
"result.1150",0.00268339848495417,0.00910407943367331,0.229,2.476,-0.365,0.082,0.08,0.1
"result.1151",0.00319584824815029,0.0241997517082951,0.23,2.547,-0.342,0.084,0.085,0.102
"result.1152",0.0118374174478199,0.0274565967785066,0.179,2.305,-0.289,0.079,0.081,0.098
"result.1153",8.39197688872614e-05,0.0177853300059428,0.315,2.573,-0.435,0.084,0.081,0.102
"result.1154",0.0364394812299467,0.0865840641509342,0.148,2.5,-0.225,0.082,0.078,0.1
"result.1155",0.409007379525985,0.187624887808,0.019,2.273,-0.07,0.083,0.087,0.101
"result.1156",2.2055882397739e-05,0.00604002749208588,0.323,2.474,-0.467,0.081,0.078,0.099
"result.1157",0.363385261121151,0.275028617757929,0.029,2.363,-0.063,0.082,0.076,0.1
"result.1158",0.263966328913709,0.368633654982399,0.053,2.262,-0.072,0.084,0.089,0.102
"result.1159",0.000304256129067436,0.00484070396913172,0.281,2.498,-0.43,0.082,0.085,0.1
"result.1160",0.0477911332299161,0.259736537458398,0.138,2.444,-0.175,0.083,0.077,0.1
"result.1161",0.00180881054468817,0.000619638724177585,0.239,2.505,-0.423,0.082,0.086,0.1
"result.1162",0.00036273291694289,0.0037304723455337,0.279,2.383,-0.433,0.083,0.088,0.101
"result.1163",0.00301059778228577,0.0231007427519951,0.227,2.471,-0.341,0.083,0.087,0.1
"result.1164",0.00487110010895101,0.0366267765420533,0.211,2.473,-0.313,0.082,0.078,0.099
"result.1165",0.200229358989221,0.166979789344306,0.071,2.349,-0.126,0.084,0.087,0.101
"result.1166",0.0133685810485649,0.00940562476863238,0.18,2.441,-0.314,0.081,0.081,0.099
"result.1167",0.00357058065997708,0.0372112955165754,0.227,2.483,-0.329,0.084,0.086,0.102
"result.1168",0.00461963489333692,0.0249923824897423,0.211,2.408,-0.324,0.081,0.079,0.099
