"","post_prob_death_CR","post_prob_liberation_CR","trt_death_CR","trt_liberation_CR","trt_interaction_trt_ext_CR_inla","sd_death_CR","sd_liberation_CR","sd_interaction_trt_ext_CR_inla"
"result.1359",0.5622360623115,0.498691360209502,-0.013,2.365,0.013,0.087,0.09,0.104
"result.1360",0.464934682050263,0.546263611316717,0.008,2.525,-0.001,0.088,0.087,0.104
"result.1361",0.306433730907129,0.0606589087456152,0.044,2.594,-0.131,0.087,0.089,0.104
"result.1362",0.406101571112812,0.391920086921073,0.02,2.496,-0.036,0.085,0.077,0.102
"result.1363",0.278207715726636,0.584810224309102,0.05,2.457,-0.038,0.085,0.081,0.102
"result.1364",0.685364973982359,0.426962981138274,-0.041,2.481,0.031,0.086,0.079,0.103
"result.1365",0.404227459309465,0.762301480307488,0.021,2.406,0.019,0.086,0.09,0.103
"result.1366",0.478362051145399,0.184209499572414,0.005,2.418,-0.055,0.086,0.087,0.103
"result.1367",0.850557763742332,0.998388710006312,-0.088,2.331,0.254,0.085,0.085,0.102
"result.1368",0.7345244346185,0.364429412754681,-0.053,2.308,0.033,0.084,0.087,0.102
"result.1369",0.320538130744963,0.930563321123686,0.04,2.422,0.044,0.085,0.08,0.102
"result.1370",0.185584646194942,0.573300799564198,0.076,2.487,-0.066,0.085,0.081,0.103
"result.1371",0.154638620449018,0.239700518046717,0.086,2.433,-0.126,0.084,0.08,0.102
"result.1372",0.766978531149552,0.664767609662198,-0.062,2.368,0.087,0.086,0.089,0.103
"result.1373",0.724173112852081,0.588952634648097,-0.05,2.357,0.063,0.085,0.085,0.102
"result.1374",0.641542454370865,0.541079706589214,-0.03,2.333,0.036,0.084,0.083,0.101
"result.1375",0.216568585379107,0.869468001244572,0.069,2.61,-0.007,0.088,0.082,0.104
"result.1376",0.724681068478725,0.193244143310812,-0.052,2.498,0.004,0.088,0.089,0.104
"result.1377",0.673556158848654,0.542480009073723,-0.039,2.465,0.046,0.088,0.087,0.105
"result.1378",0.47271422738847,0.780800414156148,0.006,2.275,0.038,0.084,0.089,0.102
"result.1379",0.751119178816154,0.725751855289232,-0.057,2.417,0.091,0.084,0.077,0.101
"result.1380",0.404360540010583,0.853811841754563,0.021,2.448,0.038,0.088,0.092,0.104
"result.1381",0.794014038008942,0.74950623551949,-0.069,2.24,0.108,0.085,0.089,0.102
"result.1382",0.284166067079459,0.399787935662079,0.047,2.311,-0.062,0.083,0.087,0.101
"result.1383",0.997849706449114,0.980518426252338,-0.239,2.064,0.356,0.084,0.084,0.101
"result.1384",0.33472020877433,0.448187006344285,0.037,2.484,-0.044,0.086,0.082,0.103
"result.1385",0.959351229477456,0.529353710588078,-0.15,2.352,0.154,0.086,0.083,0.103
"result.1386",0.538585943925752,0.673051128629319,-0.008,2.378,0.034,0.085,0.086,0.103
"result.1387",0.85470539572892,0.556873663368984,-0.09,2.372,0.098,0.085,0.082,0.103
"result.1388",0.534752619369319,0.610065770604886,-0.007,2.463,0.023,0.086,0.081,0.103
"result.1389",0.69067599354935,0.604187178095805,-0.042,2.35,0.058,0.086,0.09,0.103
"result.1390",0.570650606477202,0.972285153837857,-0.015,2.445,0.124,0.087,0.081,0.104
"result.1391",0.56998226950651,0.175599168671831,-0.015,2.425,-0.038,0.086,0.089,0.103
"result.1392",0.173591862704528,0.12308090642949,0.08,2.44,-0.146,0.085,0.089,0.102
"result.1393",0.0250398011091739,0.64901729301782,0.173,2.581,-0.151,0.088,0.086,0.105
"result.1394",0.169749575676666,0.687187472664008,0.084,2.453,-0.056,0.088,0.096,0.104
"result.1395",0.66694840679865,0.0590028791507744,-0.037,2.443,-0.052,0.086,0.084,0.103
"result.1396",0.813080450679318,0.35816094270399,-0.076,2.38,0.056,0.086,0.093,0.103
"result.1397",0.486481268531785,0.568017840680511,0.003,2.41,0.007,0.088,0.091,0.104
"result.1398",0.552101893571055,0.108757945446164,-0.011,2.445,-0.059,0.087,0.089,0.104
"result.1399",0.35814579200349,0.571290702924572,0.032,2.486,-0.021,0.087,0.088,0.103
"result.1400",0.00544243320312002,0.0771852539305337,0.223,2.529,-0.304,0.088,0.092,0.104
"result.1401",0.920525048698872,0.283140227343797,-0.124,2.509,0.091,0.088,0.078,0.104
"result.1402",0.319352081268236,0.0230575874828749,0.039,2.372,-0.153,0.082,0.081,0.101
"result.1403",0.82269790106193,0.738957697213283,-0.081,2.433,0.118,0.088,0.089,0.105
"result.1404",0.847685242596041,0.735339301792912,-0.088,2.451,0.124,0.086,0.08,0.103
"result.1405",0.623208707529651,0.800430536445483,-0.026,2.462,0.074,0.084,0.078,0.101
"result.1406",0.478228627664166,0.96859292554684,0.005,2.361,0.1,0.086,0.089,0.103
"result.1407",0.660134543007877,0.73361083783528,-0.035,2.305,0.071,0.086,0.089,0.103
"result.1408",0.596126940069163,0.946393183724039,-0.02,2.329,0.111,0.083,0.081,0.101
"result.1409",0.768014464771234,0.954198257164094,-0.06,2.289,0.156,0.083,0.075,0.1
"result.1410",0.975526880013247,0.618711082922213,-0.168,2.404,0.185,0.086,0.077,0.102
"result.1411",0.803019292954743,0.961680142707722,-0.073,2.341,0.174,0.086,0.081,0.103
"result.1412",0.917856456448868,0.986585749892234,-0.116,2.285,0.241,0.084,0.083,0.101
"result.1413",0.941074082346757,0.540933885473091,-0.131,2.21,0.137,0.084,0.085,0.101
"result.1414",0.487258828195112,0.639108443187166,0.003,2.317,0.018,0.083,0.085,0.1
"result.1415",0.786095063936226,0.891936850175373,-0.067,2.305,0.138,0.085,0.088,0.102
"result.1416",0.694265172541405,0.701224989783678,-0.045,2.544,0.074,0.088,0.09,0.104
"result.1417",0.396868344992544,0.932734660610079,0.023,2.412,0.062,0.086,0.088,0.103
"result.1418",0.0886591585658495,0.59527570012773,0.119,2.437,-0.105,0.088,0.089,0.105
"result.1419",0.129197614133248,0.107378326152285,0.096,2.518,-0.167,0.085,0.083,0.102
"result.1420",0.592303426208934,0.0475370410424178,-0.019,2.341,-0.077,0.081,0.079,0.1
"result.1421",0.378514109723825,0.353667537717718,0.027,2.426,-0.048,0.085,0.083,0.102
"result.1422",0.664406941224923,0.74548112427642,-0.036,2.274,0.073,0.084,0.088,0.102
"result.1423",0.466713289358697,0.468703688941698,0.007,2.474,-0.012,0.085,0.081,0.102
"result.1424",0.190039248394683,0.509956235228135,0.072,2.292,-0.071,0.082,0.087,0.1
"result.1425",0.198048503348848,0.526168348270368,0.073,2.51,-0.07,0.086,0.08,0.103
"result.1426",0.495427969760102,0.642905304066905,0.001,2.296,0.02,0.082,0.076,0.1
"result.1427",0.420100639184549,0.0492177185474579,0.018,2.53,-0.111,0.086,0.084,0.103
"result.1428",0.194042536999253,0.561467939835955,0.075,2.458,-0.066,0.086,0.091,0.103
"result.1429",0.390079481845675,0.37541961801621,0.023,2.384,-0.042,0.084,0.077,0.101
"result.1430",0.0591043802672733,0.775396752954507,0.137,2.517,-0.094,0.087,0.092,0.104
"result.1431",0.389564986265717,0.318124186586684,0.024,2.473,-0.051,0.085,0.084,0.102
"result.1432",0.911274082688984,0.663611645433447,-0.115,2.404,0.139,0.085,0.078,0.102
"result.1433",0.211362709980152,0.306110365015494,0.067,2.416,-0.096,0.084,0.086,0.101
"result.1434",0.867004842968331,0.255821684993371,-0.094,2.417,0.057,0.085,0.08,0.102
"result.1435",0.27258381013178,0.956774419881653,0.05,2.367,0.047,0.083,0.075,0.1
"result.1436",0.600716057851052,0.281789046677721,-0.021,2.469,-0.011,0.084,0.078,0.101
"result.1437",0.90787812913652,0.451977416877908,-0.111,2.272,0.105,0.084,0.087,0.102
"result.1438",0.28850548223105,0.136905630628436,0.048,2.526,-0.109,0.085,0.077,0.102
"result.1439",0.159600057307187,0.113312896209043,0.084,2.406,-0.153,0.084,0.091,0.102
"result.1440",0.407880621566502,0.584414228180502,0.02,2.429,-0.008,0.084,0.08,0.101
"result.1441",0.0513124804002498,0.248583864019503,0.137,2.47,-0.175,0.084,0.078,0.101
"result.1442",0.74761830698324,0.45723728131207,-0.056,2.303,0.05,0.084,0.087,0.101
"result.1443",0.251171747328076,0.26644488944088,0.061,2.65,-0.095,0.09,0.082,0.106
"result.1444",0.796628186468637,0.955629662957854,-0.07,2.345,0.166,0.084,0.079,0.101
"result.1445",0.898007499710113,0.49264022153947,-0.109,2.391,0.108,0.086,0.082,0.103
"result.1446",0.98005204104214,0.60352791789581,-0.176,2.347,0.191,0.086,0.085,0.103
"result.1447",0.807396506706559,0.199480133630733,-0.075,2.511,0.028,0.087,0.079,0.103
"result.1448",0.174824351677126,0.102257124958191,0.081,2.515,-0.153,0.087,0.09,0.103
"result.1449",0.631548450527432,0.531181693446071,-0.028,2.409,0.033,0.084,0.081,0.101
"result.1450",0.776353248912036,0.979062078957014,-0.064,2.332,0.18,0.084,0.082,0.102
"result.1451",0.568706646891516,0.559494793122466,-0.015,2.33,0.023,0.086,0.088,0.103
"result.1452",0.590358346412404,0.660917613825014,-0.019,2.439,0.043,0.084,0.078,0.101
"result.1453",0.703851675662343,0.956302473592088,-0.045,2.338,0.142,0.085,0.079,0.102
"result.1454",0.195326358008711,0.506664651384832,0.074,2.453,-0.073,0.086,0.091,0.103
"result.1455",0.657784252359429,0.217289222849483,-0.034,2.485,-0.009,0.085,0.081,0.102
"result.1456",0.0142918271876202,0.31036805408896,0.183,2.522,-0.211,0.084,0.081,0.101
"result.1457",0.138385324045692,0.552887389502714,0.095,2.463,-0.087,0.087,0.094,0.104
"result.1458",0.986200283487237,0.900747465628531,-0.184,2.221,0.257,0.084,0.085,0.101
"result.1459",0.357561396276891,0.421377896048694,0.031,2.396,-0.042,0.085,0.093,0.103
"result.1460",0.378178859071703,0.592028325569648,0.027,2.48,-0.013,0.085,0.079,0.102
"result.1461",0.736397698829804,0.170162897646123,-0.053,2.286,-0.001,0.084,0.09,0.102
"result.1462",0.758139874438024,0.23472015669855,-0.058,2.431,0.018,0.084,0.077,0.101
"result.1463",0.897383906004968,0.437968148153154,-0.106,2.322,0.097,0.084,0.083,0.101
"result.1464",0.522712061992231,0.615697899989147,-0.005,2.489,0.022,0.089,0.091,0.105
"result.1465",0.15211157100042,0.144943280524188,0.087,2.537,-0.146,0.084,0.078,0.101
"result.1466",0.0986944300852084,0.165814232795789,0.11,2.484,-0.165,0.085,0.088,0.102
"result.1467",0.384738412052926,0.809701631566171,0.025,2.432,0.025,0.085,0.079,0.102
"result.1468",0.647433808741269,0.299909266146798,-0.032,2.37,0.002,0.085,0.088,0.102
"result.1469",0.187410471672118,0.823967364759645,0.078,2.425,-0.025,0.088,0.089,0.104
"result.1470",0.63622599605834,0.175035638555668,-0.03,2.477,-0.023,0.086,0.089,0.103
"result.1471",0.539055621660036,0.434452885286074,-0.008,2.45,-0.001,0.085,0.083,0.102
"result.1472",0.906296663220886,0.409730713606924,-0.11,2.259,0.097,0.084,0.088,0.101
"result.1473",0.060115629559229,0.25741825201957,0.131,2.501,-0.168,0.084,0.078,0.101
"result.1474",0.447972646663174,0.198689807607151,0.012,2.437,-0.059,0.087,0.093,0.104
"result.1475",0.163905551087971,0.375201242593999,0.082,2.379,-0.1,0.083,0.086,0.101
"result.1476",0.843320698349428,0.520034860086481,-0.085,2.337,0.088,0.085,0.087,0.102
"result.1477",0.211457634369297,0.115848035254886,0.068,2.448,-0.136,0.085,0.087,0.102
"result.1478",0.36766127910501,0.821049283617638,0.028,2.327,0.024,0.082,0.08,0.1
"result.1479",0.837260162791031,0.84760545759313,-0.082,2.353,0.141,0.084,0.078,0.101
"result.1480",0.635829144371892,0.241362853133112,-0.029,2.427,-0.011,0.084,0.079,0.101
"result.1481",0.872775693073574,0.692874309988657,-0.097,2.307,0.126,0.086,0.087,0.103
"result.1482",0.968323759540766,0.0934695539232852,-0.156,2.353,0.081,0.084,0.086,0.101
"result.1483",0.153604593692871,0.292706061150403,0.088,2.401,-0.119,0.086,0.092,0.103
"result.1484",0.518099751400381,0.212342971712655,-0.004,2.615,-0.041,0.088,0.079,0.104
"result.1485",0.773055262234055,0.519012313742073,-0.062,2.338,0.065,0.083,0.077,0.101
"result.1486",0.966892329324514,0.829487426531158,-0.163,2.411,0.216,0.089,0.089,0.105
"result.1487",0.0474838324956334,0.719928536857797,0.143,2.501,-0.11,0.086,0.081,0.103
"result.1488",0.290862095926789,0.509318370116893,0.048,2.515,-0.047,0.087,0.082,0.104
"result.1489",0.439858648793262,0.829973664733114,0.013,2.348,0.041,0.086,0.091,0.103
"result.1490",0.911481318589006,0.640382103194503,-0.112,2.291,0.133,0.083,0.084,0.101
"result.1491",0.768351945409046,0.747736000244471,-0.063,2.425,0.101,0.086,0.083,0.103
"result.1492",0.195883438006442,0.390935604385316,0.074,2.433,-0.089,0.086,0.088,0.103
"result.1493",0.743505500922017,0.521047182658078,-0.057,2.362,0.06,0.087,0.093,0.104
"result.1494",0.468920636346091,0.614305046642762,0.007,2.442,0.01,0.086,0.089,0.103
"result.1495",0.891169590734799,0.976383428752757,-0.103,2.173,0.216,0.084,0.089,0.101
"result.1496",0.160732835454953,0.070790588695497,0.084,2.369,-0.168,0.084,0.091,0.102
"result.1497",0.881522883030475,0.417733918905678,-0.099,2.269,0.087,0.084,0.09,0.101
"result.1498",0.767473575829469,0.294433006599165,-0.061,2.301,0.031,0.084,0.087,0.102
"result.1499",0.256168861167568,0.851260793817111,0.056,2.382,0.003,0.085,0.092,0.103
"result.1500",0.424921368084059,0.60325671575492,0.016,2.315,-0.001,0.085,0.092,0.102
"result.1501",0.778612286304307,0.359055936232792,-0.065,2.485,0.045,0.085,0.081,0.102
"result.1502",0.0259583550964517,0.533433704705531,0.169,2.558,-0.164,0.087,0.091,0.103
"result.1503",0.724541412802085,0.690198771434045,-0.05,2.415,0.079,0.085,0.077,0.102
"result.1504",0.366359374539205,0.651930476858168,0.03,2.46,-0.008,0.087,0.092,0.104
"result.1505",0.0893601579263638,0.756134179730842,0.112,2.388,-0.072,0.083,0.079,0.101
"result.1506",0.0742869604005145,0.789714965429387,0.125,2.396,-0.079,0.086,0.089,0.103
"result.1507",0.199956750245595,0.428199565701269,0.071,2.306,-0.081,0.084,0.085,0.102
"result.1508",0.509093523316533,0.591995396416202,-0.002,2.403,0.015,0.085,0.088,0.102
"result.1509",0.436263133651257,0.72026248517433,0.014,2.515,0.019,0.086,0.079,0.103
"result.1510",0.490693994409425,0.292989414399916,0.002,2.43,-0.033,0.084,0.077,0.101
"result.1511",0.586693215284113,0.431254315434528,-0.019,2.407,0.009,0.088,0.095,0.105
"result.1512",0.0989397987173939,0.133410053120081,0.108,2.48,-0.17,0.083,0.082,0.101
"result.1513",0.79920901418653,0.211065576692436,-0.073,2.516,0.028,0.088,0.08,0.104
"result.1514",0.806387670182386,0.445581635611081,-0.075,2.377,0.067,0.087,0.092,0.104
"result.1515",0.270676090327678,0.0424371836079759,0.051,2.412,-0.149,0.083,0.085,0.101
"result.1516",0.0939965146497052,0.492127381980577,0.116,2.59,-0.117,0.088,0.08,0.104
"result.1517",0.73941394904128,0.478017394785521,-0.053,2.339,0.05,0.083,0.078,0.101
"result.1518",0.445455318821225,0.482985200724737,0.012,2.456,-0.014,0.085,0.081,0.103
"result.1519",0.530112368262038,0.137453576469029,-0.006,2.473,-0.055,0.084,0.076,0.101
"result.1520",0.759677101837501,0.501932003494768,-0.059,2.272,0.059,0.084,0.086,0.101
"result.1521",0.729072936940109,0.554785027321605,-0.052,2.396,0.06,0.085,0.083,0.102
"result.1522",0.329797535580458,0.600243931730517,0.038,2.433,-0.023,0.085,0.085,0.102
"result.1523",0.873975336756372,0.530484777565208,-0.097,2.397,0.102,0.085,0.084,0.102
"result.1524",0.266156373848426,0.35618754517533,0.051,2.331,-0.072,0.082,0.085,0.1
"result.1525",0.93011128863746,0.728109884997731,-0.131,2.518,0.165,0.089,0.081,0.105
"result.1526",0.858929261702787,0.771016705982838,-0.093,2.427,0.135,0.086,0.081,0.103
"result.1527",0.54908637060502,0.153493317967832,-0.01,2.313,-0.049,0.081,0.078,0.099
"result.1528",0.138694941260713,0.0536441860659516,0.096,2.506,-0.187,0.088,0.095,0.104
"result.1529",0.232038808870058,0.489369685256711,0.062,2.448,-0.063,0.084,0.079,0.101
"result.1530",0.724162984862146,0.835504442935007,-0.05,2.174,0.106,0.084,0.087,0.102
"result.1531",0.655486359160441,0.273217258329848,-0.034,2.528,0.001,0.086,0.079,0.103
"result.1532",0.00922865198751328,0.591110496064737,0.204,2.577,-0.191,0.087,0.089,0.103
"result.1533",0.0898258360680143,0.616824234496822,0.116,2.527,-0.099,0.087,0.091,0.103
"result.1534",0.733172893035696,0.877934738243496,-0.053,2.393,0.119,0.085,0.08,0.102
"result.1535",0.0597892407676852,0.0436857266791143,0.135,2.517,-0.232,0.086,0.094,0.103
"result.1536",0.475890847396219,0.329918915842463,0.005,2.417,-0.03,0.086,0.091,0.103
"result.1537",0.597284047732376,0.519219588445573,-0.021,2.411,0.023,0.084,0.08,0.101
"result.1538",0.970428031881391,0.43662803650806,-0.162,2.358,0.153,0.086,0.079,0.103
"result.1539",0.462423666949862,0.76185577564579,0.008,2.356,0.032,0.084,0.089,0.102
"result.1540",0.0373076810263475,0.0152138440403377,0.154,2.407,-0.277,0.086,0.09,0.103
"result.1541",0.898404647936737,0.815927744474847,-0.109,2.398,0.16,0.086,0.078,0.102
"result.1542",0.377592584240695,0.477525921841384,0.026,2.383,-0.029,0.084,0.087,0.101
"result.1543",0.0214968884130673,0.298274576455196,0.176,2.517,-0.206,0.087,0.093,0.104
"result.1544",0.553508677622912,0.722561833031475,-0.011,2.343,0.045,0.083,0.082,0.1
"result.1545",0.715234874726842,0.692739513287772,-0.049,2.435,0.078,0.087,0.087,0.104
"result.1546",0.52374813910208,0.709577774497146,-0.005,2.379,0.036,0.085,0.09,0.102
"result.1547",0.884697048576608,0.79247021406198,-0.101,2.377,0.148,0.085,0.083,0.102
"result.1548",0.833962943915405,0.728055358269166,-0.084,2.458,0.118,0.086,0.078,0.103
"result.1549",0.156932035783554,0.00705273748477819,0.086,2.5,-0.224,0.085,0.088,0.102
"result.1550",0.316318230191375,0.692742993049661,0.041,2.489,-0.013,0.086,0.081,0.103
"result.1551",0.192323436587531,0.60691274202769,0.077,2.468,-0.062,0.089,0.097,0.105
"result.1552",0.0669413795347374,0.383429202386733,0.125,2.446,-0.142,0.083,0.082,0.101
"result.1553",0.12430811557623,0.71914863390576,0.1,2.558,-0.067,0.086,0.08,0.103
"result.1554",0.834409644506947,0.60188046887673,-0.083,2.416,0.098,0.086,0.083,0.103
"result.1555",0.305885062048528,0.607919344745562,0.043,2.342,-0.027,0.084,0.088,0.102
"result.1556",0.0941478770754123,0.493020492708409,0.112,2.459,-0.113,0.085,0.088,0.102
"result.1557",0.438624469253549,0.102434419664434,0.013,2.399,-0.085,0.085,0.09,0.102
"result.1558",0.217659531896663,0.17494020198114,0.068,2.506,-0.121,0.087,0.091,0.104
"result.1559",0.860852944178409,0.190223731236688,-0.09,2.312,0.04,0.083,0.085,0.1
"result.1560",0.88142172521723,0.781475871403651,-0.098,2.241,0.143,0.083,0.088,0.101
"result.1561",0.709139138798379,0.475255916220186,-0.047,2.412,0.043,0.085,0.081,0.102
"result.1562",0.226471158860425,0.0681606463572159,0.064,2.465,-0.148,0.085,0.089,0.102
"result.1563",0.96863868208205,0.850421115589716,-0.154,2.281,0.213,0.083,0.076,0.101
"result.1564",0.122930586905737,0.269296368491301,0.099,2.426,-0.133,0.085,0.091,0.102
"result.1565",0.596288850071228,0.382912304749553,-0.021,2.632,0.005,0.089,0.081,0.105
"result.1566",0.98606841819751,0.386999545924096,-0.189,2.282,0.173,0.086,0.087,0.103
"result.1567",0.834949878981677,0.0517113601214604,-0.088,2.621,-0.003,0.09,0.083,0.106
"result.1568",0.467743944085677,0.339195296285302,0.007,2.429,-0.03,0.085,0.087,0.102
"result.1569",0.301278610785075,0.228356822745204,0.045,2.496,-0.087,0.086,0.087,0.103
"result.1570",0.284257316342001,0.252261053432691,0.048,2.461,-0.086,0.084,0.079,0.101
"result.1571",0.672949135103137,0.166001999710913,-0.037,2.408,-0.017,0.084,0.078,0.101
"result.1572",0.107025100704206,0.441537323131261,0.104,2.461,-0.112,0.084,0.079,0.101
"result.1573",0.530410433650299,0.745609803466558,-0.006,2.297,0.044,0.087,0.091,0.104
"result.1574",0.287155831729596,0.549400732929685,0.048,2.366,-0.04,0.084,0.087,0.102
"result.1575",0.562382183203204,0.42678354121974,-0.013,2.303,0.002,0.083,0.086,0.101
"result.1576",0.79746904515035,0.775057852305857,-0.072,2.428,0.114,0.086,0.083,0.103
"result.1577",0.379165406056671,0.316190845034786,0.027,2.502,-0.054,0.087,0.08,0.104
"result.1578",0.751168401543847,0.676183599513307,-0.058,2.364,0.084,0.085,0.09,0.102
"result.1579",0.286518187560643,0.0930742838662575,0.047,2.457,-0.122,0.084,0.081,0.101
"result.1580",0.119407341004916,0.0278045180397002,0.1,2.502,-0.208,0.085,0.088,0.102
"result.1581",0.347215891631141,0.358094582267422,0.034,2.329,-0.055,0.087,0.095,0.104
"result.1582",0.663352375232535,0.939799140068965,-0.036,2.336,0.125,0.085,0.079,0.103
"result.1583",0.890136503493274,0.750535428893258,-0.107,2.411,0.145,0.087,0.088,0.104
"result.1584",0.99414129663475,0.551502308681906,-0.217,2.362,0.224,0.086,0.084,0.103
"result.1585",0.508031840616028,0.372044689479583,-0.002,2.438,-0.017,0.084,0.078,0.101
"result.1586",0.683838848858057,0.32056933818317,-0.04,2.225,0.013,0.083,0.087,0.101
"result.1587",0.897221434194262,0.501915674605881,-0.107,2.426,0.108,0.085,0.077,0.102
"result.1588",0.415924748814126,0.571205699207264,0.018,2.456,-0.008,0.086,0.083,0.103
"result.1589",0.244869893898278,0.520915567255519,0.06,2.516,-0.057,0.087,0.085,0.104
"result.1590",0.79528145718605,0.0383747590796171,-0.069,2.342,-0.031,0.084,0.086,0.101
"result.1591",0.216182947668295,0.886243216686592,0.066,2.413,0.002,0.084,0.084,0.101
"result.1592",0.389307475963837,0.632469102707329,0.024,2.478,-0.005,0.084,0.078,0.101
"result.1593",0.756561013788713,0.113132313363288,-0.059,2.303,-0.01,0.085,0.088,0.102
"result.1594",0.547578919627657,0.217124159576186,-0.01,2.374,-0.035,0.084,0.082,0.102
"result.1595",0.772254821235166,0.0850724674717012,-0.063,2.391,-0.014,0.085,0.085,0.102
"result.1596",0.215702698501082,0.935750603184983,0.065,2.313,0.022,0.082,0.079,0.1
"result.1597",0.300966408858859,0.346836706009904,0.045,2.436,-0.068,0.087,0.092,0.104
"result.1598",0.904654470900528,0.313243133936227,-0.114,2.492,0.086,0.087,0.083,0.103
"result.1599",0.608299506657324,0.366179080686577,-0.023,2.464,0.004,0.084,0.076,0.101
"result.1600",0.244496143677382,0.44027129761779,0.059,2.447,-0.068,0.085,0.079,0.103
"result.1601",0.156943427764959,0.31156492753259,0.086,2.456,-0.114,0.086,0.088,0.103
"result.1602",0.940636712609765,0.232817644654097,-0.132,2.325,0.091,0.085,0.086,0.102
"result.1603",0.984251202809021,0.399164953345443,-0.188,2.337,0.173,0.087,0.089,0.104
"result.1604",0.315447044733301,0.200738820583796,0.041,2.346,-0.089,0.085,0.09,0.103
"result.1605",0.159006095360953,0.428720886735415,0.084,2.399,-0.094,0.084,0.086,0.101
"result.1606",0.934961856686523,0.411557172936206,-0.13,2.318,0.118,0.086,0.092,0.103
"result.1607",0.15726769374948,0.685533259214481,0.087,2.51,-0.06,0.087,0.085,0.103
"result.1608",0.133815263047235,0.168431585576655,0.094,2.511,-0.148,0.085,0.079,0.102
"result.1609",0.578925420585391,0.553966793213946,-0.017,2.296,0.024,0.085,0.087,0.102
"result.1610",0.511652061125289,0.674186826174819,-0.002,2.39,0.028,0.083,0.082,0.101
"result.1611",0.10787724966721,0.356844824365796,0.109,2.61,-0.129,0.088,0.085,0.104
"result.1612",0.836376540299738,0.609153581074693,-0.082,2.327,0.098,0.084,0.085,0.101
"result.1613",0.099386792076588,0.0381545326796693,0.109,2.528,-0.209,0.085,0.081,0.102
"result.1614",0.58840952422811,0.197754955530338,-0.019,2.483,-0.029,0.084,0.084,0.101
"result.1615",0.97903674477012,0.620681082587787,-0.174,2.387,0.191,0.086,0.081,0.102
"result.1616",0.837393542156309,0.881108609592804,-0.082,2.147,0.149,0.084,0.084,0.101
"result.1617",0.820117068667656,0.931567005839601,-0.076,2.174,0.161,0.084,0.086,0.101
"result.1618",0.860929283708998,0.815624608759761,-0.093,2.346,0.145,0.086,0.092,0.103
"result.1619",0.820753729165091,0.656646577415278,-0.08,2.445,0.103,0.087,0.087,0.104
"result.1620",0.429193543045429,0.545495806468965,0.016,2.552,-0.009,0.087,0.084,0.104
"result.1621",0.689959577395142,0.701006090818221,-0.042,2.303,0.072,0.084,0.089,0.102
"result.1622",0.621798766522199,0.318137134109531,-0.026,2.538,0,0.086,0.077,0.102
"result.1623",0.0435812356417817,0.440820169775856,0.143,2.433,-0.151,0.083,0.085,0.101
"result.1624",0.948156304883739,0.645339226257673,-0.139,2.374,0.16,0.085,0.08,0.102
"result.1625",0.972106399138048,0.175990791118732,-0.16,2.332,0.107,0.084,0.079,0.101
"result.1626",0.738066740885756,0.746130282458806,-0.053,2.221,0.091,0.084,0.088,0.101
"result.1627",0.153732611657126,0.0376684595265655,0.088,2.518,-0.188,0.086,0.094,0.103
"result.1628",0.858702330072669,0.796734364884857,-0.091,2.276,0.138,0.084,0.09,0.102
"result.1629",0.886145004612753,0.475780625297977,-0.104,2.441,0.1,0.086,0.082,0.103
"result.1630",0.912587673403624,0.585528899905956,-0.116,2.37,0.128,0.086,0.081,0.103
"result.1631",0.304971149907712,0.0321987682799405,0.044,2.449,-0.149,0.086,0.09,0.103
"result.1632",0.192485599739078,0.0436183190548297,0.074,2.457,-0.171,0.085,0.084,0.102
"result.1633",0.438247997957458,0.794179595526835,0.013,2.249,0.034,0.083,0.087,0.101
"result.1634",0.694019560461288,0.282427043587439,-0.043,2.484,0.011,0.086,0.078,0.102
"result.1635",0.516862659977988,0.751002023859121,-0.003,2.284,0.042,0.084,0.088,0.101
"result.1636",0.331778915023658,0.383824116225237,0.037,2.529,-0.054,0.086,0.083,0.102
"result.1637",0.740549339949746,0.709879803506271,-0.056,2.433,0.087,0.087,0.087,0.104
"result.1638",0.998142543448778,0.751301821244729,-0.245,2.297,0.283,0.085,0.076,0.102
"result.1639",0.649535619217721,0.66577533626436,-0.033,2.365,0.057,0.086,0.093,0.103
"result.1640",0.920256985551848,0.835785292077996,-0.121,2.399,0.177,0.086,0.077,0.103
"result.1641",0.616695078023259,0.66326203860385,-0.024,2.34,0.048,0.081,0.075,0.099
"result.1642",0.567476362384173,0.760774209159532,-0.015,2.489,0.055,0.088,0.091,0.104
"result.1643",0.199925389116977,0.0180089209879281,0.072,2.584,-0.19,0.086,0.08,0.102
"result.1644",0.376548841898591,0.401888262658097,0.027,2.44,-0.041,0.086,0.09,0.103
"result.1645",0.217432036743408,0.523219311677853,0.068,2.554,-0.064,0.087,0.081,0.103
"result.1646",0.530833064951917,0.365598312603256,-0.006,2.402,-0.013,0.084,0.086,0.102
"result.1647",0.275268206921334,0.531164307004641,0.053,2.56,-0.048,0.088,0.088,0.104
"result.1648",0.973218557904469,0.541215633637128,-0.17,2.488,0.176,0.088,0.075,0.104
"result.1649",0.865913126955331,0.33611442163329,-0.092,2.174,0.068,0.083,0.086,0.101
"result.1650",0.349898362173349,0.270157090235523,0.033,2.421,-0.068,0.085,0.082,0.102
"result.1651",0.392810531701781,0.915137068189277,0.023,2.33,0.055,0.083,0.086,0.1
"result.1652",0.866641074555804,0.308865021778814,-0.091,2.105,0.062,0.082,0.083,0.1
