"","V1","V2","V3"
"result.432",0.00345921957763094,0.258,0.095
"result.433",0.48512819419765,0.004,0.095
"result.434",0.00408727988745655,0.251,0.095
"result.435",0.0854693876390775,0.131,0.095
"result.436",0.060013883701676,0.148,0.095
"result.437",0.00723227183042464,0.233,0.095
"result.438",0.274537091452703,0.057,0.095
"result.439",0.00577020120904707,0.241,0.095
"result.440",0.00943059909288854,0.224,0.095
"result.441",0.0130381564968258,0.212,0.095
"result.442",0.0570950558960613,0.151,0.095
"result.443",0.185293899780861,0.085,0.095
"result.444",0.0069989496655576,0.235,0.096
"result.445",0.0152496334502941,0.206,0.095
"result.446",0.170555500593565,0.091,0.095
"result.447",0.0276424376096287,0.183,0.095
"result.448",0.443179096601236,0.014,0.095
"result.449",0.00537170275374033,0.244,0.096
"result.450",0.291757348519188,0.052,0.095
"result.451",0.0736016275869932,0.139,0.095
"result.452",0.0567676020662875,0.151,0.095
"result.453",0.0202935147092189,0.195,0.095
"result.454",0.00078628885056038,0.302,0.096
"result.455",0.000514318352974971,0.312,0.095
"result.456",0.00364395829970832,0.255,0.095
"result.457",0.510561736361318,-0.002,0.095
"result.458",0.199496413068378,0.081,0.095
"result.459",0.0345539076912978,0.173,0.095
"result.460",0.217918420849348,0.075,0.095
"result.461",0.570805191644153,-0.017,0.095
"result.462",0.0143525395368171,0.209,0.095
"result.463",0.235063774136655,0.069,0.095
"result.464",0.0238101695808266,0.189,0.095
"result.465",1.61917391377509e-05,0.386,0.095
"result.466",0.0211631082978693,0.193,0.095
"result.467",0.228854464536646,0.071,0.095
"result.468",0.103918298224469,0.12,0.095
"result.469",0.000981517117412449,0.296,0.096
"result.470",0.00479321008157083,0.248,0.096
"result.471",0.00101810677626015,0.294,0.095
"result.472",0.00883917631348802,0.226,0.095
"result.473",0.205475758324471,0.078,0.095
"result.474",0.00969639838755281,0.223,0.096
"result.475",0.00087176422690389,0.299,0.096
"result.476",1.14459580847031e-05,0.393,0.096
"result.477",0.000904427121532891,0.299,0.096
"result.478",1.88772456681343e-07,0.417,0.096
"result.479",0.113075549750083,0.116,0.095
"result.480",0.100080158871742,0.122,0.095
"result.481",0.0542455050789428,0.153,0.095
"result.482",0.00169085735913455,0.279,0.095
"result.483",0.060904724832619,0.148,0.095
"result.484",0.108431229326391,0.118,0.095
"result.485",0.167901859731187,0.092,0.095
"result.486",0.0198762079176656,0.196,0.095
"result.487",0.430478497167205,0.017,0.095
"result.488",0.00272987029777387,0.265,0.096
"result.489",0.0563301449336317,0.152,0.096
"result.490",0.0023250729959077,0.27,0.095
"result.491",0.0231332070043852,0.19,0.095
"result.492",0.00117006326853914,0.29,0.095
"result.493",3.29826146765021e-06,0.402,0.096
"result.494",0.000796616483447733,0.301,0.095
"result.495",2.62947970703732e-05,0.379,0.096
"result.496",0.0711395794520043,0.14,0.095
"result.497",0.00326150822291331,0.26,0.096
"result.498",0.248017836451882,0.065,0.095
"result.499",0.153596086777507,0.098,0.096
"result.500",0.000905722610594525,0.297,0.095
"result.501",0.0831561227191927,0.132,0.095
"result.502",0.0178872744862185,0.2,0.095
"result.503",0.00104518710128834,0.294,0.096
"result.504",0.309560391842778,0.047,0.095
"result.505",0.102598994256453,0.121,0.095
"result.506",0.00154305123511534,0.283,0.096
"result.507",0.0229479698246328,0.19,0.095
"result.508",3.73346387517242e-06,0.401,0.096
"result.509",0.032732803231815,0.176,0.095
"result.510",0.161927705059781,0.094,0.095
"result.511",0.329897764098854,0.042,0.095
"result.512",0.254499439723033,0.063,0.095
"result.513",0.00210579260999716,0.273,0.095
"result.514",0.000504843178571234,0.314,0.095
"result.515",0.0341926438883238,0.174,0.095
"result.516",0.0742801688817057,0.137,0.095
"result.517",0.0945056395218406,0.126,0.096
"result.518",0.222435990355822,0.073,0.095
"result.519",0.0303075601289029,0.179,0.095
"result.520",0.00158533678428256,0.282,0.095
"result.521",0.0754219024974521,0.137,0.095
"result.522",3.88501790820668e-05,0.373,0.096
"result.523",0.0568529352821905,0.151,0.095
"result.524",0.0219900521250013,0.193,0.096
"result.525",0.165736759171608,0.093,0.095
"result.526",0.0359078387748287,0.171,0.095
"result.527",0.00594457066829631,0.24,0.095
"result.528",0.0208045296933935,0.194,0.095
"result.529",0.00869578709744901,0.226,0.095
"result.530",0.17315713561691,0.09,0.095
"result.531",0.00458128486782029,0.248,0.095
"result.532",0.0635883170465887,0.145,0.095
"result.533",0.0806509099897395,0.133,0.095
"result.534",0.173412322861005,0.09,0.095
"result.535",0.18107674754923,0.087,0.095
"result.536",0.0032229225196989,0.261,0.096
"result.537",0.00322705243932692,0.26,0.096
"result.538",0.00555731690029905,0.242,0.096
"result.539",0.00025405993526092,0.331,0.095
"result.540",0.0038388427878187,0.254,0.095
"result.541",0.309852110188821,0.047,0.095
"result.542",0.000881502708893617,0.298,0.095
"result.543",0.0296894017082627,0.18,0.095
"result.544",0.40342317291825,0.023,0.095
"result.545",0.162731831131635,0.094,0.095
"result.546",0.0064217720397781,0.237,0.096
"result.547",0.0505039979325431,0.157,0.095
"result.548",0.00270043823769009,0.265,0.095
"result.549",0.220175013860039,0.073,0.095
"result.550",0.00852269617291074,0.227,0.095
"result.551",0.00480949488168188,0.247,0.095
"result.552",0.408723603265391,0.022,0.095
"result.553",0.289457512925958,0.053,0.095
"result.554",0.0934147041052055,0.126,0.095
"result.555",0.0103850622321406,0.22,0.095
"result.556",0.00791568871548745,0.23,0.095
"result.557",0.018856366629278,0.198,0.095
"result.558",0.193859371138841,0.082,0.095
"result.559",0.016819865125953,0.202,0.095
"result.560",0.163859815105281,0.093,0.095
"result.561",0.0136233072923831,0.21,0.095
"result.562",6.43762698722896e-05,0.363,0.096
"result.563",0.0118048935138426,0.215,0.095
"result.564",0.017456859449162,0.201,0.095
"result.565",0.00777231026358801,0.231,0.096
"result.566",0.0561337968190171,0.151,0.095
"result.567",0.0994041214371788,0.123,0.095
"result.568",4.22604259560443e-05,0.372,0.096
"result.569",0.000190693711843676,0.338,0.095
"result.570",0.0180872766801018,0.2,0.096
"result.571",0.0022848739450317,0.27,0.095
"result.572",0.788071711965134,-0.076,0.095
